"GTA";"Data";"Finalidade";"Machos";"Femeas";"Codigo_Propriedade_Origem";"Propriedade_Origem";"Lat_or";"Long_or";"IBGE_origem";"Municipio_origem";"Codigo_Propriedade_Destino";"Propriedade_Destino";"Lat_de";"Long_de";"IBGE_destino";"Municipio_destino";"Especie"
26977;"16/4/2015";"ABATE";15;2;540155;"Propriedade Hui";-21.0450377054538;-53.7051553021051;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25896;"9/10/2015";"ABATE";8;9;540155;"Propriedade Hui";-21.0450377054538;-53.7051553021051;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
16655;"19/12/2015";"ABATE";8;9;540155;"Propriedade Hui";-21.0450377054538;-53.7051553021051;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28341;"27/4/2015";"ABATE";5;12;540155;"Propriedade Hui";-21.0450377054538;-53.7051553021051;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22693;"16/4/2015";"ABATE";17;0;540155;"Propriedade Hui";-21.0450377054538;-53.7051553021051;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
16449;"2/5/2015";"ABATE";9;9;502646;"Propriedade Marya";-18.8504433921617;-54.3697745627252;5002605;"Camapuã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13900;"2/8/2015";"ABATE";16;1;516736;"Propriedade Caren";-19.4649833835088;-54.9718620501623;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18323;"27/2/2015";"ABATE";7;11;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23046;"29/3/2015";"ABATE";18;0;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15199;"7/5/2015";"ABATE";5;14;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15552;"30/10/2015";"ABATE";1;18;527960;"Propriedade Jettie";-19.4924422223477;-54.3291865687737;5001508;"Bandeirantes";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
21152;"6/11/2015";"ABATE";4;6;550688;"Propriedade Von";-19.9450263103928;-54.9506051068684;5001102;"Aquidauana";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22160;"28/12/2015";"ABATE";13;5;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17686;"25/5/2015";"ABATE";3;17;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27940;"19/3/2015";"ABATE";17;3;585473;"Propriedade Adaline";-19.9215845448828;-54.5364489857075;5001508;"Bandeirantes";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18576;"13/7/2015";"ABATE";9;9;570978;"Propriedade Delisa";-21.7482383358238;-54.7900325071374;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20004;"30/1/2015";"ABATE";6;10;570978;"Propriedade Delisa";-21.7482383358238;-54.7900325071374;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25001;"25/1/2015";"ABATE";2;0;570978;"Propriedade Delisa";-21.7482383358238;-54.7900325071374;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20585;"9/5/2015";"ABATE";2;16;570978;"Propriedade Delisa";-21.7482383358238;-54.7900325071374;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23858;"30/8/2015";"ABATE";14;4;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22749;"27/2/2015";"ABATE";6;2;536230;"Propriedade Giuseppina";-19.5878376622406;-55.0740398857976;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11995;"23/6/2015";"ABATE";1;19;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
12506;"20/9/2015";"ABATE";15;3;536230;"Propriedade Giuseppina";-19.5878376622406;-55.0740398857976;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20956;"26/2/2015";"ABATE";4;7;536230;"Propriedade Giuseppina";-19.5878376622406;-55.0740398857976;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24141;"28/6/2015";"ABATE";3;7;536230;"Propriedade Giuseppina";-19.5878376622406;-55.0740398857976;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13110;"12/12/2015";"ABATE";18;2;536230;"Propriedade Giuseppina";-19.5878376622406;-55.0740398857976;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29615;"23/3/2015";"ABATE";16;2;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25998;"23/2/2015";"ABATE";5;12;531858;"Propriedade Magaly";-21.6508546499459;-56.0137725386558;5005400;"Maracaju";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10916;"29/1/2015";"ABATE";10;8;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29545;"13/6/2015";"ABATE";14;4;554444;"Propriedade Dani";-20.839794443561;-55.6516795992775;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14082;"27/11/2015";"ABATE";14;4;583946;"Propriedade Millicent";-21.0099317238945;-53.6659292920678;5007109;"Ribas do Rio Pardo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23221;"24/9/2015";"ABATE";12;5;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24425;"4/10/2015";"ABATE";2;15;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26799;"19/9/2015";"ABATE";16;1;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27946;"12/6/2015";"ABATE";13;5;542127;"Propriedade Carolyne";-21.5660288090413;-54.9239012341131;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
21257;"8/1/2015";"ABATE";15;2;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17336;"13/11/2015";"ABATE";8;12;542127;"Propriedade Carolyne";-21.5660288090413;-54.9239012341131;5004502;"Itaporã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
16479;"9/7/2015";"ABATE";9;8;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29955;"31/8/2015";"ABATE";2;15;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17013;"13/6/2015";"ABATE";17;0;531858;"Propriedade Magaly";-21.6508546499459;-56.0137725386558;5005400;"Maracaju";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29546;"21/11/2015";"ABATE";11;6;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28087;"24/5/2015";"ABATE";10;8;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25979;"10/5/2015";"ABATE";1;16;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27034;"20/4/2015";"ABATE";13;4;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17590;"18/5/2015";"ABATE";19;1;523823;"Propriedade Lacy";-19.7546931734338;-54.3872486842189;5002605;"Camapuã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15621;"14/5/2015";"ABATE";9;8;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14973;"27/4/2015";"ABATE";6;12;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15328;"27/7/2015";"ABATE";4;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13549;"27/3/2015";"ABATE";17;0;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20107;"5/2/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11126;"21/12/2015";"ABATE";17;0;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20812;"14/11/2015";"ABATE";15;3;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
12914;"21/11/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23803;"12/6/2015";"ABATE";12;6;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25678;"13/8/2015";"ABATE";5;12;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20434;"14/8/2015";"ABATE";1;16;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
12362;"4/7/2015";"ABATE";7;11;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23562;"14/3/2015";"ABATE";15;3;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13755;"14/6/2015";"ABATE";13;4;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18057;"1/8/2015";"ABATE";4;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23882;"9/10/2015";"ABATE";4;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17841;"26/12/2015";"ABATE";17;0;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11310;"4/10/2015";"ABATE";16;1;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22311;"12/1/2015";"ABATE";6;11;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17115;"8/3/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27262;"19/1/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19008;"13/11/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17267;"19/3/2015";"ABATE";10;7;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23635;"17/10/2015";"ABATE";2;15;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18267;"8/1/2015";"ABATE";15;2;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20457;"16/2/2015";"ABATE";15;2;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20164;"18/6/2015";"ABATE";15;2;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13933;"10/9/2015";"ABATE";11;8;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26994;"26/12/2015";"ABATE";8;9;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28414;"14/2/2015";"ABATE";3;15;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11677;"30/8/2015";"ABATE";7;11;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14778;"30/10/2015";"ABATE";16;2;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25756;"16/11/2015";"ABATE";7;10;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20794;"16/3/2015";"ABATE";5;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25197;"2/1/2015";"ABATE";5;12;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22247;"10/12/2015";"ABATE";3;15;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24936;"16/4/2015";"ABATE";16;1;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15619;"25/6/2015";"ABATE";6;11;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10832;"22/2/2015";"ABATE";4;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11875;"5/12/2015";"ABATE";9;8;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14101;"27/8/2015";"ABATE";11;6;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15431;"18/6/2015";"ABATE";12;6;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25233;"10/5/2015";"ABATE";2;15;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13218;"4/1/2015";"ABATE";5;13;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23012;"25/4/2015";"ABATE";11;6;560110;"Propriedade Clint";-20.6379762577711;-54.1341163518442;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26667;"23/10/2015";"ABATE";17;0;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28311;"10/9/2015";"ABATE";17;1;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29875;"5/3/2015";"ABATE";8;11;581129;"Propriedade Deedra";-21.8093051470981;-54.5830879585968;5007208;"Rio Brilhante";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14411;"24/4/2015";"ABATE";12;6;523823;"Propriedade Lacy";-19.7546931734338;-54.3872486842189;5002605;"Camapuã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18799;"16/7/2015";"ABATE";16;2;526987;"Propriedade Kathaleen";-18.7531286398486;-54.1569473007334;5002605;"Camapuã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
